Trans_Code,Account,Trans_Date,Reference,Description,Amount_Excl,Tax_Type,Amount_Incl,Exchange_Rate,Foreign_Amount_Excl,Foreign_Amount_Incl,Base_VAT,Foreign_VAT,Sun_Date,ROUTES ANAL,CUST_CODE,Travel_Date,File Type
SC,D3S004,27/07/2023,509346,PNR:59B3B3 VC:FKY10-A-30803	,609410.9,7,609410.9,141.1,4319,4319,0.0,0.0,27072023,1501,D3S004,,H
SC,,27/07/2023,509346,PNR:59B3B3 VC:FKY10-A-30803	,609410.9,7,609410.9,141.1,4319,4319,0.0,0.0,27072023,1501,D3S004,,D
SI,D3R023,27/07/2023,509347,PNR:5D8FB0 VC:D073A,291228.07,7,291228.07,142.0500005,2050.18,2050.18,0.0,0.0,27072023,1508,D3R023,,H
SI,410010,27/07/2023,509347,PNR:5D8FB0 VC:D073A,291228.07,7,291228.07,142.0500005,2050.18,2050.18,0.0,0.0,27072023,1508,D3R023,,D
SC,D3C003,27/07/2023,509348,PNR:510BEB VC:A35266...,292635.76,7,292635.76,141.1000019,2073.96,2073.96,0.0,0.0,27072023,1513,D3C003,,H
SC,410010,27/07/2023,509348,PNR:510BEB VC:A35266...,292635.76,7,292635.76,141.1000019,2073.96,2073.96,0.0,0.0,27072023,1513,D3C003,,D
SI,D3S004,27/07/2023,509349,PNR:59B3B3 VC:FKY10-A-30803	,613513.95,7,613513.95,142.05,4319,4319,0.0,0.0,27072023,1501,D3S004,,H
SI,,27/07/2023,509349,PNR:59B3B3 VC:FKY10-A-30803	,613513.95,7,613513.95,142.05,4319,4319,0.0,0.0,27072023,1501,D3S004,,D
SC,D3G031,27/07/2023,509350,PNR:5E2FCB VC:KTZ 08.01.2023,298726.92,7,298726.92,140.1499991,2131.48,2131.48,0.0,0.0,27072023,1501,D3G031,,H
SC,,27/07/2023,509350,PNR:5E2FCB VC:KTZ 08.01.2023,298726.92,7,298726.92,140.1499991,2131.48,2131.48,0.0,0.0,27072023,1501,D3G031,,D
SI,D3G031,27/07/2023,509351,PNR:5E2FCB VC:KTZ 08.01.2023,216269.7,7,216269.7,142.049997,1522.49,1522.49,0.0,0.0,27072023,1501,D3G031,,H
SI,,27/07/2023,509351,PNR:5E2FCB VC:KTZ 08.01.2023,216269.7,7,216269.7,142.049997,1522.49,1522.49,0.0,0.0,27072023,1501,D3G031,,D
SI,D3.00E+39,27/07/2023,509352,PNR:5422C5,107929.59,7,107929.59,142.05,759.8,759.8,0.0,0.0,27072023,1513,D3.00E+39,,H
SI,410010,27/07/2023,509352,PNR:5422C5,107929.59,7,107929.59,142.05,759.8,759.8,0.0,0.0,27072023,1513,D3.00E+39,,D
SC,D3S004,27/07/2023,509353,PNR:5B2B5D VC:email,1562902.8,7,1562902.8,138.9,11252,11252,0.0,0.0,27072023,1501,D3S004,,H
SC,,27/07/2023,509353,PNR:5B2B5D VC:email,1562902.8,7,1562902.8,138.9,11252,11252,0.0,0.0,27072023,1501,D3S004,,D
SI,D3S004,27/07/2023,509354,PNR:5B2B5D VC:email,1598346.6,7,1598346.6,142.05,11252,11252,0.0,0.0,27072023,1501,D3S004,,H
SI,,27/07/2023,509354,PNR:5B2B5D VC:email,1598346.6,7,1598346.6,142.05,11252,11252,0.0,0.0,27072023,1501,D3S004,,D
SI,D3G011,27/07/2023,509355,PNR:5D139F VC:JB,3551.25,7,3551.25,142.05,25,25,0.0,0.0,27072023,1530,D3G011,,H
SI,,27/07/2023,509355,PNR:5D139F VC:JB,3551.25,7,3551.25,142.05,25,25,0.0,0.0,27072023,1530,D3G011,,D
SI,D3S052,27/07/2023,509356,PNR:5EE260 VC:150593,96835.49,7,96835.49,142.0500073,681.7,681.7,0.0,0.0,27072023,1501,D3S052,,H
SI,,27/07/2023,509356,PNR:5EE260 VC:150593,96835.49,7,96835.49,142.0500073,681.7,681.7,0.0,0.0,27072023,1501,D3S052,,D
SI,D3CS01,27/07/2023,509357,PNR:518F3D VC:JATM - Gregory,66806.12,7,66806.12,142.0500106,470.3,470.3,0.0,0.0,27072023,1501,D3CS01,,H
SI,,27/07/2023,509357,PNR:518F3D VC:JATM - Gregory,66806.12,7,66806.12,142.0500106,470.3,470.3,0.0,0.0,27072023,1501,D3CS01,,D
SI,D3C003,27/07/2023,509358,PNR:510BEB VC:A35266...,316851.05,7,316851.05,142.0500009,2230.56,2230.56,0.0,0.0,27072023,1513,D3C003,,H
SI,410010,27/07/2023,509358,PNR:510BEB VC:A35266...,316851.05,7,316851.05,142.0500009,2230.56,2230.56,0.0,0.0,27072023,1513,D3C003,,D
SI,D3A080,27/07/2023,509359,PNR:544D0B VC:7BD90,117191.25,7,117191.25,142.05,825,825,0.0,0.0,27072023,1522,D3A080,,H
SI,,27/07/2023,509359,PNR:544D0B VC:7BD90,117191.25,7,117191.25,142.05,825,825,0.0,0.0,27072023,1522,D3A080,,D
SI,D3C003,27/07/2023,509360,PNR:59160E VC:EMAIL,220532.63,7,220532.63,142.0500032,1552.5,1552.5,0.0,0.0,27072023,1522,D3C003,,H
SI,,27/07/2023,509360,PNR:59160E VC:EMAIL,220532.63,7,220532.63,142.0500032,1552.5,1552.5,0.0,0.0,27072023,1522,D3C003,,D
SI,D3.00E+43,27/07/2023,509361,PNR:53C2DF VC:email,101963.49,7,101963.49,142.05,717.8,717.8,0.0,0.0,27072023,1501,D3.00E+43,,H
SI,,27/07/2023,509361,PNR:53C2DF VC:email,101963.49,7,101963.49,142.05,717.8,717.8,0.0,0.0,27072023,1501,D3.00E+43,,D
SI,D3CS01,27/07/2023,509362,PNR:5C2593,193670.97,7,193670.97,142.05,1363.4,1363.4,0.0,0.0,27072023,1501,D3CS01,,H
SI,,27/07/2023,509362,PNR:5C2593,193670.97,7,193670.97,142.05,1363.4,1363.4,0.0,0.0,27072023,1501,D3CS01,,D
SI,D3CS01,27/07/2023,509363,PNR:579C29 VC:EMAIL,104690.85,7,104690.85,142.05,737,737,0.0,0.0,27072023,1501,D3CS01,,H
SI,,27/07/2023,509363,PNR:579C29 VC:EMAIL,104690.85,7,104690.85,142.05,737,737,0.0,0.0,27072023,1501,D3CS01,,D
SI,D3CS01,27/07/2023,509364,PNR:583C4A VC: LWT1342-10-1,282111.3,7,282111.3,142.05,1986,1986,0.0,0.0,27072023,1501,D3CS01,,H
SI,,27/07/2023,509364,PNR:583C4A VC: LWT1342-10-1,282111.3,7,282111.3,142.05,1986,1986,0.0,0.0,27072023,1501,D3CS01,,D
SI,D3O027,27/07/2023,509365,PNR:5E96AA VC:WB27512,90947.51,7,90947.51,142.0499961,640.25,640.25,0.0,0.0,27072023,1524,D3O027,,H
SI,,27/07/2023,509365,PNR:5E96AA VC:WB27512,90947.51,7,90947.51,142.0499961,640.25,640.25,0.0,0.0,27072023,1524,D3O027,,D
SC,D3CS01,27/07/2023,509366,PNR:5D3B05,312771.37,7,312771.37,142.0499991,2201.84,2201.84,0.0,0.0,27072023,1501,D3CS01,,H
SC,,27/07/2023,509366,PNR:5D3B05,312771.37,7,312771.37,142.0499991,2201.84,2201.84,0.0,0.0,27072023,1501,D3CS01,,D
SI,D3CS01,27/07/2023,509367,PNR:5D3B05,312771.37,7,312771.37,142.0499991,2201.84,2201.84,0.0,0.0,27072023,1501,D3CS01,,H
SI,,27/07/2023,509367,PNR:5D3B05,312771.37,7,312771.37,142.0499991,2201.84,2201.84,0.0,0.0,27072023,1501,D3CS01,,D
SI,D3A021,27/07/2023,509368,PNR:525265 VC:50C95,142760.25,7,142760.25,142.05,1005,1005,0.0,0.0,27072023,1524,D3A021,,H
SI,,27/07/2023,509368,PNR:525265 VC:50C95,142760.25,7,142760.25,142.05,1005,1005,0.0,0.0,27072023,1524,D3A021,,D
SI,D3M011,27/07/2023,509369,PNR:5044F9 VC:MNY6825-9-1,323788.77,7,323788.77,142.05,2279.4,2279.4,0.0,0.0,27072023,1513,D3M011,,H
SI,410010,27/07/2023,509369,PNR:5044F9 VC:MNY6825-9-1,323788.77,7,323788.77,142.05,2279.4,2279.4,0.0,0.0,27072023,1513,D3M011,,D
SC,D3S091,27/07/2023,509370,PNR:5AE940 VC:STL7882-10-1,294043.5,7,294043.5,142.05,2070,2070,0.0,0.0,27072023,1522,D3S091,,H
SC,,27/07/2023,509370,PNR:5AE940 VC:STL7882-10-1,294043.5,7,294043.5,142.05,2070,2070,0.0,0.0,27072023,1522,D3S091,,D
SI,D3S091,27/07/2023,509371,PNR:5AE940 VC:STL7882-10-1,294043.5,7,294043.5,142.05,2070,2070,0.0,0.0,27072023,1522,D3S091,,H
SI,,27/07/2023,509371,PNR:5AE940 VC:STL7882-10-1,294043.5,7,294043.5,142.05,2070,2070,0.0,0.0,27072023,1522,D3S091,,D
SI,D3CS01,27/07/2023,509372,PNR:5D9BA1,5966.1,1,6920.68,142.0500821,42,48.72,954.5799999999999,6.719999999999999,27072023,1501,D3CS01,,H
SI,450030,27/07/2023,509372,PNR:5D9BA1,5966.1,1,6920.68,142.0500821,42,48.72,954.5799999999999,6.719999999999999,27072023,1501,D3CS01,,D
SI,222080,27/07/2023,509372,PNR:5D9BA1,5966.1,1,6920.68,142.0500821,42,48.72,954.5799999999999,6.719999999999999,27072023,1501,D3CS01,,V
SI,D3D018,27/07/2023,509373,PNR:53B1AF VC:WB2710,48417.74,7,48417.74,142.0499927,340.85,340.85,0.0,0.0,27072023,1501,D3D018,,H
SI,,27/07/2023,509373,PNR:53B1AF VC:WB2710,48417.74,7,48417.74,142.0499927,340.85,340.85,0.0,0.0,27072023,1501,D3D018,,D
SI,D3CS01,27/07/2023,509374,PNR:5ABF2D,52825.55,7,52825.55,142.0499892,371.88,371.88,0.0,0.0,27072023,1502,D3CS01,,H
SI,,27/07/2023,509374,PNR:5ABF2D,52825.55,7,52825.55,142.0499892,371.88,371.88,0.0,0.0,27072023,1502,D3CS01,,D
SI,D3CS01,27/07/2023,509375,PNR:5EF9B7 VC:EMAIL,59504.75,7,59504.75,142.0500119,418.9,418.9,0.0,0.0,27072023,1501,D3CS01,,H
SI,,27/07/2023,509375,PNR:5EF9B7 VC:EMAIL,59504.75,7,59504.75,142.0500119,418.9,418.9,0.0,0.0,27072023,1501,D3CS01,,D
SI,D3R023,27/07/2023,509376,PNR:5EA565 VC:A877A,59589.98,7,59589.98,142.0500119,419.5,419.5,0.0,0.0,27072023,1508,D3R023,,H
SI,410010,27/07/2023,509376,PNR:5EA565 VC:A877A,59589.98,7,59589.98,142.0500119,419.5,419.5,0.0,0.0,27072023,1508,D3R023,,D
SI,D3CS01,27/07/2023,509377,PNR:598A95 VC:EMAIL,119009.49,7,119009.49,142.05,837.8,837.8,0.0,0.0,27072023,1501,D3CS01,,H
SI,,27/07/2023,509377,PNR:598A95 VC:EMAIL,119009.49,7,119009.49,142.05,837.8,837.8,0.0,0.0,27072023,1501,D3CS01,,D
SI,D3A098,27/07/2023,509378,PNR:59B794 VC:email,48417.74,7,48417.74,142.0499927,340.85,340.85,0.0,0.0,27072023,1501,D3A098,,H
SI,,27/07/2023,509378,PNR:59B794 VC:email,48417.74,7,48417.74,142.0499927,340.85,340.85,0.0,0.0,27072023,1501,D3A098,,D
SI,D3CS01,27/07/2023,509379,PNR:5D09B0 VC:6,96835.49,7,96835.49,142.0500073,681.7,681.7,0.0,0.0,27072023,1501,D3CS01,,H
SI,,27/07/2023,509379,PNR:5D09B0 VC:6,96835.49,7,96835.49,142.0500073,681.7,681.7,0.0,0.0,27072023,1501,D3CS01,,D
SI,D3K003,27/07/2023,509380,PNR:54ED62 VC:KD/3964,214950.06,7,214950.06,142.05,1513.2,1513.2,0.0,0.0,27072023,1513,D3K003,,H
SI,410010,27/07/2023,509380,PNR:54ED62 VC:KD/3964,214950.06,7,214950.06,142.05,1513.2,1513.2,0.0,0.0,27072023,1513,D3K003,,D
SC,D3M037,27/07/2023,509381,PNR:5D69A9 VC:MSLKBK335-8-1 ,900026.1,7,900026.1,139.5,6451.8,6451.8,0.0,0.0,27072023,1513,D3M037,,H
SC,410010,27/07/2023,509381,PNR:5D69A9 VC:MSLKBK335-8-1 ,900026.1,7,900026.1,139.5,6451.8,6451.8,0.0,0.0,27072023,1513,D3M037,,D
SI,D3CS01,27/07/2023,509382,PNR:5F3DB1 VC:EMAIL,96835.49,7,96835.49,142.0500073,681.7,681.7,0.0,0.0,27072023,1501,D3CS01,,H
SI,,27/07/2023,509382,PNR:5F3DB1 VC:EMAIL,96835.49,7,96835.49,142.0500073,681.7,681.7,0.0,0.0,27072023,1501,D3CS01,,D
SI,D3M037,27/07/2023,509383,PNR:5D69A9 VC:MSLKBK335-8-1 ,756842.4,7,756842.4,142.05,5328,5328,0.0,0.0,27072023,1513,D3M037,,H
SI,410010,27/07/2023,509383,PNR:5D69A9 VC:MSLKBK335-8-1 ,756842.4,7,756842.4,142.05,5328,5328,0.0,0.0,27072023,1513,D3M037,,D
SI,D3A001,27/07/2023,509384,PNR:569AFC VC:AKB14913/32055/1,225689.04,7,225689.04,142.05,1588.8,1588.8,0.0,0.0,27072023,1501,D3A001,,H
SI,,27/07/2023,509384,PNR:569AFC VC:AKB14913/32055/1,225689.04,7,225689.04,142.05,1588.8,1588.8,0.0,0.0,27072023,1501,D3A001,,D
SI,D3D018,27/07/2023,509385,PNR:5BA7C8 VC:WB1214,96835.49,7,96835.49,142.0500073,681.7,681.7,0.0,0.0,27072023,1501,D3D018,,H
SI,,27/07/2023,509385,PNR:5BA7C8 VC:WB1214,96835.49,7,96835.49,142.0500073,681.7,681.7,0.0,0.0,27072023,1501,D3D018,,D
SI,D3CS01,27/07/2023,509386,PNR:5D59FF VC:phone booking,83298.12,7,83298.12,142.05,586.4,586.4,0.0,0.0,27072023,1501,D3CS01,,H
SI,,27/07/2023,509386,PNR:5D59FF VC:phone booking,83298.12,7,83298.12,142.05,586.4,586.4,0.0,0.0,27072023,1501,D3CS01,,D
SI,D3S114,27/07/2023,509387,PNR:5BE24F VC: 4BB07A		,66138.48,7,66138.48,142.05,465.6,465.6,0.0,0.0,27072023,1501,D3S114,,H
SI,,27/07/2023,509387,PNR:5BE24F VC: 4BB07A		,66138.48,7,66138.48,142.05,465.6,465.6,0.0,0.0,27072023,1501,D3S114,,D
SI,D3C040,27/07/2023,509388,PNR:5B4BFE VC:JHFT801943,96835.49,7,96835.49,142.0500073,681.7,681.7,0.0,0.0,27072023,1501,D3C040,,H
SI,,27/07/2023,509388,PNR:5B4BFE VC:JHFT801943,96835.49,7,96835.49,142.0500073,681.7,681.7,0.0,0.0,27072023,1501,D3C040,,D
SI,D3CS01,27/07/2023,509389,PNR:511F74,320095.47,7,320095.47,142.05,2253.4,2253.4,0.0,0.0,27072023,1513,D3CS01,,H
SI,410010,27/07/2023,509389,PNR:511F74,320095.47,7,320095.47,142.05,2253.4,2253.4,0.0,0.0,27072023,1513,D3CS01,,D
SC,D3A001,27/07/2023,509390,PNR:501F0B VC:33857/1,79944.14,7,79944.14,140.45,569.2,569.2,0.0,0.0,27072023,1529,D3A001,,H
SC,,27/07/2023,509390,PNR:501F0B VC:33857/1,79944.14,7,79944.14,140.45,569.2,569.2,0.0,0.0,27072023,1529,D3A001,,D
SI,D3A001,27/07/2023,509391,PNR:501F0B VC:33857/1,77104.74,7,77104.74,142.05,542.8,542.8,0.0,0.0,27072023,1529,D3A001,,H
SI,,27/07/2023,509391,PNR:501F0B VC:33857/1,77104.74,7,77104.74,142.05,542.8,542.8,0.0,0.0,27072023,1529,D3A001,,D
SI,D3CS01,27/07/2023,509392,PNR:54BCBF,111148.44,7,111148.44,142.0481808,782.47,782.47,0.0,0.0,27072023,1501,D3CS01,,H
SI,,27/07/2023,509392,PNR:54BCBF,111148.44,7,111148.44,142.0481808,782.47,782.47,0.0,0.0,27072023,1501,D3CS01,,D
SI,D3CS01,27/07/2023,509393,PNR:5DEBFE VC:EMAIL,20938.17,7,20938.17,142.05,147.4,147.4,0.0,0.0,27072023,1501,D3CS01,,H
SI,,27/07/2023,509393,PNR:5DEBFE VC:EMAIL,20938.17,7,20938.17,142.05,147.4,147.4,0.0,0.0,27072023,1501,D3CS01,,D
SC,D3O027,27/07/2023,509394,PNR:5E96AA VC:WB27512,90947.51,7,90947.51,142.0499961,640.25,640.25,0.0,0.0,27072023,1524,D3O027,,H
SC,,27/07/2023,509394,PNR:5E96AA VC:WB27512,90947.51,7,90947.51,142.0499961,640.25,640.25,0.0,0.0,27072023,1524,D3O027,,D
SI,D3O027,27/07/2023,509395,PNR:5E96AA VC:WB27512,90947.51,7,90947.51,142.0499961,640.25,640.25,0.0,0.0,27072023,1524,D3O027,,H
SI,,27/07/2023,509395,PNR:5E96AA VC:WB27512,90947.51,7,90947.51,142.0499961,640.25,640.25,0.0,0.0,27072023,1524,D3O027,,D
SI,D3F015,27/07/2023,509396,PNR:5C4F2B VC:158,157164.12,7,157164.12,142.05,1106.4,1106.4,0.0,0.0,27072023,1502,D3F015,,H
SI,,27/07/2023,509396,PNR:5C4F2B VC:158,157164.12,7,157164.12,142.05,1106.4,1106.4,0.0,0.0,27072023,1502,D3F015,,D
SI,D3P007,27/07/2023,509397,PNR:55F969 VC:04FT242040,96835.49,7,96835.49,142.0500073,681.7,681.7,0.0,0.0,27072023,1501,D3P007,,H
SI,,27/07/2023,509397,PNR:55F969 VC:04FT242040,96835.49,7,96835.49,142.0500073,681.7,681.7,0.0,0.0,27072023,1501,D3P007,,D
SC,D3A075,27/07/2023,509398,PNR:5D0ED5 VC:AHK3699-8-2,29227.24,7,29227.24,141.5499806,206.48,206.48,0.0,0.0,27072023,1522,D3A075,,H
SC,,27/07/2023,509398,PNR:5D0ED5 VC:AHK3699-8-2,29227.24,7,29227.24,141.5499806,206.48,206.48,0.0,0.0,27072023,1522,D3A075,,D
SI,D3N041,27/07/2023,509399,PNR:581ABF,32195.63,7,32195.63,142.049989,226.65,226.65,0.0,0.0,27072023,1508,D3N041,,H
SI,410010,27/07/2023,509399,PNR:581ABF,32195.63,7,32195.63,142.049989,226.65,226.65,0.0,0.0,27072023,1508,D3N041,,D
SC,D3K065,27/07/2023,509400,PNR:5A2F92 VC:4445,568478.96,7,568478.96,141.5500012,4016.1,4016.1,0.0,0.0,27072023,1513,D3K065,,H
SC,410010,27/07/2023,509400,PNR:5A2F92 VC:4445,568478.96,7,568478.96,141.5500012,4016.1,4016.1,0.0,0.0,27072023,1513,D3K065,,D
SI,D3S114,27/07/2023,509401,PNR:5DA8A1 VC:48D721,49717.5,7,49717.5,142.05,350,350,0.0,0.0,27072023,1522,D3S114,,H
SI,,27/07/2023,509401,PNR:5DA8A1 VC:48D721,49717.5,7,49717.5,142.05,350,350,0.0,0.0,27072023,1522,D3S114,,D
SC,D3A075,27/07/2023,509402,PNR:5AA1D5 VC:AHK3699-8-2,286052.4,7,286052.4,131.7,2172,2172,0.0,0.0,27072023,1522,D3A075,,H
SC,,27/07/2023,509402,PNR:5AA1D5 VC:AHK3699-8-2,286052.4,7,286052.4,131.7,2172,2172,0.0,0.0,27072023,1522,D3A075,,D
SC,D3CS01,27/07/2023,509403,PNR:5A306C,935916.3,7,935916.3,141.1,6633,6633,0.0,0.0,27072023,1501,D3CS01,,H
SC,,27/07/2023,509403,PNR:5A306C,935916.3,7,935916.3,141.1,6633,6633,0.0,0.0,27072023,1501,D3CS01,,D
SI,D3R023,27/07/2023,509404,PNR:5D88EA VC:3492,11719.13,7,11719.13,142.0500606,82.5,82.5,0.0,0.0,27072023,1522,D3R023,,H
SI,,27/07/2023,509404,PNR:5D88EA VC:3492,11719.13,7,11719.13,142.0500606,82.5,82.5,0.0,0.0,27072023,1522,D3R023,,D
SC,D3CS01,27/07/2023,509405,PNR:58D0B6,27320,7,27320,136.6,200,200,0.0,0.0,27072023,1515,D3CS01,,H
SC,,27/07/2023,509405,PNR:58D0B6,27320,7,27320,136.6,200,200,0.0,0.0,27072023,1515,D3CS01,,D
SI,D3CS01,27/07/2023,509406,PNR:5A306C,942217.65,7,942217.65,142.05,6633,6633,0.0,0.0,27072023,1501,D3CS01,,H
SI,,27/07/2023,509406,PNR:5A306C,942217.65,7,942217.65,142.05,6633,6633,0.0,0.0,27072023,1501,D3CS01,,D
SI,D3CS01,27/07/2023,509407,PNR:58D0B6,28410,7,28410,142.05,200,200,0.0,0.0,27072023,1515,D3CS01,,H
SI,,27/07/2023,509407,PNR:58D0B6,28410,7,28410,142.05,200,200,0.0,0.0,27072023,1515,D3CS01,,D
SC,D3CS01,27/07/2023,509408,PNR:59FFB7,753046,7,753046,141.55,5320,5320,0.0,0.0,27072023,1501,D3CS01,,H
SC,,27/07/2023,509408,PNR:59FFB7,753046,7,753046,141.55,5320,5320,0.0,0.0,27072023,1501,D3CS01,,D
SI,D3CS01,27/07/2023,509409,PNR:59FFB7,676158,7,676158,142.05,4760,4760,0.0,0.0,27072023,1501,D3CS01,,H
SI,,27/07/2023,509409,PNR:59FFB7,676158,7,676158,142.05,4760,4760,0.0,0.0,27072023,1501,D3CS01,,D
SI,D3CS01,27/07/2023,509410,PNR:5DAE06,79548,7,79548,142.05,560,560,0.0,0.0,27072023,1501,D3CS01,,H
SI,,27/07/2023,509410,PNR:5DAE06,79548,7,79548,142.05,560,560,0.0,0.0,27072023,1501,D3CS01,,D
SI,D3A075,27/07/2023,509411,PNR:5AA1D5 VC:AHK3699-8-2,364596.89,7,364596.89,142.0499984,2566.68,2566.68,0.0,0.0,27072023,1522,D3A075,,H
SI,,27/07/2023,509411,PNR:5AA1D5 VC:AHK3699-8-2,364596.89,7,364596.89,142.0499984,2566.68,2566.68,0.0,0.0,27072023,1522,D3A075,,D
SC,D3CS01,27/07/2023,509412,PNR:5DAE06,79548,7,79548,142.05,560,560,0.0,0.0,27072023,1501,D3CS01,,H
SC,,27/07/2023,509412,PNR:5DAE06,79548,7,79548,142.05,560,560,0.0,0.0,27072023,1501,D3CS01,,D
SI,D3CS01,27/07/2023,509413,PNR:5DAE06,79548,7,79548,142.05,560,560,0.0,0.0,27072023,1501,D3CS01,,H
SI,,27/07/2023,509413,PNR:5DAE06,79548,7,79548,142.05,560,560,0.0,0.0,27072023,1501,D3CS01,,D
SC,D3CS01,27/07/2023,509414,PNR:516AD5,1391578.05,7,1391578.05,141.55,9831,9831,0.0,0.0,27072023,1509,D3CS01,,H
SC,,27/07/2023,509414,PNR:516AD5,1391578.05,7,1391578.05,141.55,9831,9831,0.0,0.0,27072023,1509,D3CS01,,D
SC,D3G011,27/07/2023,509415,PNR:5C8E10 VC:GWSA144489,131712.28,7,131712.28,141.5500054,930.5,930.5,0.0,0.0,27072023,1501,D3G011,,H
SC,,27/07/2023,509415,PNR:5C8E10 VC:GWSA144489,131712.28,7,131712.28,141.5500054,930.5,930.5,0.0,0.0,27072023,1501,D3G011,,D
SI,D3G011,27/07/2023,509416,PNR:5C8E10 VC:GWSA144489,132177.53,7,132177.53,142.0500054,930.5,930.5,0.0,0.0,27072023,1501,D3G011,,H
SI,,27/07/2023,509416,PNR:5C8E10 VC:GWSA144489,132177.53,7,132177.53,142.0500054,930.5,930.5,0.0,0.0,27072023,1501,D3G011,,D
SI,D3CS01,27/07/2023,509417,PNR:5DAF2E,91480.2,7,91480.2,142.05,644,644,0.0,0.0,27072023,1501,D3CS01,,H
SI,,27/07/2023,509417,PNR:5DAF2E,91480.2,7,91480.2,142.05,644,644,0.0,0.0,27072023,1501,D3CS01,,D
SI,D3CS01,27/07/2023,509418,PNR:5DAF2E,91480.2,7,91480.2,142.05,644,644,0.0,0.0,27072023,1501,D3CS01,,H
SI,,27/07/2023,509418,PNR:5DAF2E,91480.2,7,91480.2,142.05,644,644,0.0,0.0,27072023,1501,D3CS01,,D
SI,D3K065,27/07/2023,509419,PNR:5A2F92 VC:4445,681690.85,7,681690.85,142.0500005,4798.95,4798.95,0.0,0.0,27072023,1513,D3K065,,H
SI,410010,27/07/2023,509419,PNR:5A2F92 VC:4445,681690.85,7,681690.85,142.0500005,4798.95,4798.95,0.0,0.0,27072023,1513,D3K065,,D
SC,D3CS01,27/07/2023,509420,PNR:515D01,382214.4,7,382214.4,136,2810.4,2810.4,0.0,0.0,27072023,1513,D3CS01,,H
SC,410010,27/07/2023,509420,PNR:515D01,382214.4,7,382214.4,136,2810.4,2810.4,0.0,0.0,27072023,1513,D3CS01,,D
SI,D3H008,27/07/2023,509421,PNR:5D9D0B,79548,7,79548,142.05,560,560,0.0,0.0,27072023,1526,D3H008,,H
SI,,27/07/2023,509421,PNR:5D9D0B,79548,7,79548,142.05,560,560,0.0,0.0,27072023,1526,D3H008,,D
SI,D3CS01,27/07/2023,509422,PNR:515D01,399217.32,7,399217.32,142.05,2810.4,2810.4,0.0,0.0,27072023,1513,D3CS01,,H
SI,410010,27/07/2023,509422,PNR:515D01,399217.32,7,399217.32,142.05,2810.4,2810.4,0.0,0.0,27072023,1513,D3CS01,,D
SI,D3S004,27/07/2023,509423,PNR:5FCCD2 VC:2308/6120,96835.49,7,96835.49,142.0500073,681.7,681.7,0.0,0.0,27072023,1501,D3S004,,H
SI,,27/07/2023,509423,PNR:5FCCD2 VC:2308/6120,96835.49,7,96835.49,142.0500073,681.7,681.7,0.0,0.0,27072023,1501,D3S004,,D
SI,D3B026,27/07/2023,509424,PNR:5BD421 VC:Daniels x 2- Extraordinary Journeys- Caro,215859.18,7,215859.18,142.05,1519.6,1519.6,0.0,0.0,27072023,1513,D3B026,,H
SI,410010,27/07/2023,509424,PNR:5BD421 VC:Daniels x 2- Extraordinary Journeys- Caro,215859.18,7,215859.18,142.05,1519.6,1519.6,0.0,0.0,27072023,1513,D3B026,,D
SC,D3A021,27/07/2023,509425,PNR:546D55,237096.25,7,237096.25,141.55,1675,1675,0.0,0.0,27072023,1524,D3A021,,H
SC,,27/07/2023,509425,PNR:546D55,237096.25,7,237096.25,141.55,1675,1675,0.0,0.0,27072023,1524,D3A021,,D
SI,D3A021,27/07/2023,509426,PNR:5DB154 VC:2EB04,142760.25,7,142760.25,142.05,1005,1005,0.0,0.0,27072023,1524,D3A021,,H
SI,,27/07/2023,509426,PNR:5DB154 VC:2EB04,142760.25,7,142760.25,142.05,1005,1005,0.0,0.0,27072023,1524,D3A021,,D
SI,D3H008,27/07/2023,509427,PNR:599407,39774,7,39774,142.05,280,280,0.0,0.0,27072023,1526,D3H008,,H
SI,,27/07/2023,509427,PNR:599407,39774,7,39774,142.05,280,280,0.0,0.0,27072023,1526,D3H008,,D
SI,D3CS01,27/07/2023,509428,PNR:574DDD VC:VC,59504.75,7,59504.75,142.0500119,418.9,418.9,0.0,0.0,27072023,1501,D3CS01,,H
SI,,27/07/2023,509428,PNR:574DDD VC:VC,59504.75,7,59504.75,142.0500119,418.9,418.9,0.0,0.0,27072023,1501,D3CS01,,D
SI,D3.00E+06,27/07/2023,509429,PNR:5448DB VC:EMAIL,14205,7,14205,142.05,100,100,0.0,0.0,27072023,1511,D3.00E+06,,H
SI,,27/07/2023,509429,PNR:5448DB VC:EMAIL,14205,7,14205,142.05,100,100,0.0,0.0,27072023,1511,D3.00E+06,,D
SI,D3CS01,27/07/2023,509430,PNR:5DB433,58666.65,7,58666.65,142.05,413,413,0.0,0.0,27072023,1501,D3CS01,,H
SI,,27/07/2023,509430,PNR:5DB433,58666.65,7,58666.65,142.05,413,413,0.0,0.0,27072023,1501,D3CS01,,D
SI,D3CS03,27/07/2023,509431,PNR:5D5F7B VC:EMAIL,3554.09,7,3554.09,142.04996,25.02,25.02,0.0,0.0,27072023,1511,D3CS03,,H
SI,,27/07/2023,509431,PNR:5D5F7B VC:EMAIL,3554.09,7,3554.09,142.04996,25.02,25.02,0.0,0.0,27072023,1511,D3CS03,,D
